"id","expname","subject","ip","condnum","choice","submitted","event","roword","colord","evttype","boxname","boxin","boxtime","counter","wtpa","wtpb","relcount","maxcount","f_o_b2","f_p_b2","f_p_b1","f_o_b1","f_p_a1","f_p_a2","f_o_a2","f_o_a1","t_o_b2","t_p_b2","t_p_b1","t_o_b1","t_p_a1","t_p_a2","t_o_a2","t_o_a1"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","11025","546","1","300","300","0.0172413793103","58","1","0","0","0","0","0","0","0","546","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","11571","643","2","300","300","0.0344827586207","58","0","1","0","0","0","0","0","0","0","643","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","12248","310","3","300","300","0.051724137931","58","1","0","0","0","0","0","0","0","310","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","12577","924","4","300","300","0.0689655172414","58","0","1","0","0","0","0","0","0","0","924","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b1","13668","1567","5","300","300","0.0862068965517","58","0","0","1","0","0","0","0","0","0","0","1567","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","15269","353","6","300","300","0.103448275862","58","0","1","0","0","0","0","0","0","0","353","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b1","15656","1120","7","300","300","0.120689655172","58","0","0","1","0","0","0","0","0","0","0","1120","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","16777","881","8","300","300","0.137931034483","58","0","1","0","0","0","0","0","0","0","881","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b1","17678","697","9","300","300","0.155172413793","58","0","0","1","0","0","0","0","0","0","0","697","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","18391","530","10","300","300","0.172413793103","58","0","1","0","0","0","0","0","0","0","530","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b1","18938","998","11","300","300","0.189655172414","58","0","0","0","1","0","0","0","0","0","0","0","998","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","19969","387","12","300","300","0.206896551724","58","1","0","0","0","0","0","0","0","387","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b1","20373","890","13","300","300","0.224137931034","58","0","0","0","1","0","0","0","0","0","0","0","890","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","21263","376","14","300","300","0.241379310345","58","1","0","0","0","0","0","0","0","376","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b1","21674","1576","15","300","300","0.258620689655","58","0","0","1","0","0","0","0","0","0","0","1576","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a1","23404","1991","16","300","300","0.275862068966","58","0","0","0","0","1","0","0","0","0","0","0","0","1991","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a2","25413","694","17","300","300","0.293103448276","58","0","0","0","0","0","1","0","0","0","0","0","0","0","694","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a1","26244","476","18","300","300","0.310344827586","58","0","0","0","0","1","0","0","0","0","0","0","0","476","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a2","26815","490","19","300","300","0.327586206897","58","0","0","0","0","0","1","0","0","0","0","0","0","0","490","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","27572","623","20","300","300","0.344827586207","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","623","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","28213","1091","21","300","300","0.362068965517","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1091"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","29322","264","22","300","300","0.379310344828","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","264","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a1","29758","799","23","300","300","0.396551724138","58","0","0","0","0","1","0","0","0","0","0","0","0","799","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","30574","343","24","300","300","0.413793103448","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","343"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a1","30918","1020","25","300","300","0.431034482759","58","0","0","0","0","1","0","0","0","0","0","0","0","1020","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b1","31990","830","26","300","300","0.448275862069","58","0","0","0","1","0","0","0","0","0","0","0","830","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","32923","809","27","300","300","0.465517241379","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","809"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a1","33750","2312","28","300","300","0.48275862069","58","0","0","0","0","1","0","0","0","0","0","0","0","2312","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","36081","1131","29","300","300","0.5","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1131"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","37212","817","30","300","300","0.51724137931","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","817","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b1","38165","280","31","300","300","0.534482758621","58","0","0","1","0","0","0","0","0","0","0","280","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","38481","737","32","300","300","0.551724137931","58","1","0","0","0","0","0","0","0","737","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","39305","711","33","300","300","0.568965517241","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","711","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","40120","260","34","300","300","0.586206896552","58","0","1","0","0","0","0","0","0","0","260","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","40398","793","35","300","300","0.603448275862","58","1","0","0","0","0","0","0","0","793","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","41279","2118","36","300","300","0.620689655172","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2118","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","43763","633","37","300","300","0.637931034483","58","1","0","0","0","0","0","0","0","633","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","44415","1459","38","300","300","0.655172413793","58","0","1","0","0","0","0","0","0","0","1459","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b1","45891","418","39","300","300","0.672413793103","58","0","0","0","1","0","0","0","0","0","0","0","418","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b1","46309","682","40","300","300","0.689655172414","58","0","0","1","0","0","0","0","0","0","0","682","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","47763","367","41","300","300","0.706896551724","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","367"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","48149","549","42","300","300","0.724137931034","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","549","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a1","48869","281","43","300","300","0.741379310345","58","0","0","0","0","1","0","0","0","0","0","0","0","281","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","49150","212","44","300","300","0.758620689655","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","212"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","49382","425","45","300","300","0.775862068966","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","425","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a2","49859","781","46","300","300","0.793103448276","58","0","0","0","0","0","1","0","0","0","0","0","0","0","781","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","50657","276","47","300","300","0.810344827586","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","276","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","51285","474","48","300","300","0.827586206897","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","474","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_a2","51760","1128","49","300","300","0.844827586207","58","0","0","0","0","0","1","0","0","0","0","0","0","0","1128","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a2","52905","314","50","300","300","0.862068965517","58","0","0","0","0","0","0","1","0","0","0","0","0","0","0","314","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","53236","226","51","300","300","0.879310344828","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","226"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_a1","53827","373","52","300","300","0.896551724138","58","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","373"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","58612","503","53","300","300","0.913793103448","58","1","0","0","0","0","0","0","0","503","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b1","59149","797","54","300","300","0.931034482759","58","0","0","0","1","0","0","0","0","0","0","0","797","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b1","59946","927","55","300","300","0.948275862069","58","0","0","1","0","0","0","0","0","0","0","927","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b1","60873","724","56","300","300","0.965517241379","58","0","0","0","1","0","0","0","0","0","0","0","724","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","o_b2","61691","688","57","300","300","0.98275862069","58","1","0","0","0","0","0","0","0","688","0","0","0","0","0","0","0"
"2","ls2","S29","77.2.58.98","29","","2016-07-15 18:28:55","mouseout","0_2_1","0_1_2_3_4","0_0","p_b2","62397","396","58","300","300","1","58","0","1","0","0","0","0","0","0","0","396","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","6681","1136","1","400","100","0.0188679245283","53","0","0","0","0","0","1","0","0","0","0","0","0","0","1136","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","9506","718","2","400","100","0.0377358490566","53","0","0","0","0","0","1","0","0","0","0","0","0","0","718","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","10225","710","3","400","100","0.0566037735849","53","0","0","0","0","0","0","1","0","0","0","0","0","0","0","710","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","11396","487","4","400","100","0.0754716981132","53","0","0","0","0","1","0","0","0","0","0","0","0","487","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","12203","452","5","400","100","0.0943396226415","53","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","452"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","12655","520","6","400","100","0.11320754717","53","0","0","0","0","1","0","0","0","0","0","0","0","520","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","13176","335","7","400","100","0.132075471698","53","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","335"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","13563","568","8","400","100","0.150943396226","53","0","0","1","0","0","0","0","0","0","0","568","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","14131","572","9","400","100","0.169811320755","53","0","1","0","0","0","0","0","0","0","572","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","14704","356","10","400","100","0.188679245283","53","1","0","0","0","0","0","0","0","356","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","15847","607","11","400","100","0.207547169811","53","0","0","1","0","0","0","0","0","0","0","607","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","16454","574","12","400","100","0.22641509434","53","0","0","0","1","0","0","0","0","0","0","0","574","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","17045","404","13","400","100","0.245283018868","53","1","0","0","0","0","0","0","0","404","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","17449","528","14","400","100","0.264150943396","53","0","1","0","0","0","0","0","0","0","528","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","17977","550","15","400","100","0.283018867925","53","0","0","1","0","0","0","0","0","0","0","550","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","18527","638","16","400","100","0.301886792453","53","0","0","0","1","0","0","0","0","0","0","0","638","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","19182","418","17","400","100","0.320754716981","53","1","0","0","0","0","0","0","0","418","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","19617","1789","18","400","100","0.339622641509","53","0","1","0","0","0","0","0","0","0","1789","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","23437","1312","19","400","100","0.358490566038","53","0","1","0","0","0","0","0","0","0","1312","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","24765","544","20","400","100","0.377358490566","53","1","0","0","0","0","0","0","0","544","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","25309","504","21","400","100","0.396226415094","53","0","1","0","0","0","0","0","0","0","504","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","25899","677","22","400","100","0.415094339623","53","1","0","0","0","0","0","0","0","677","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","27028","551","23","400","100","0.433962264151","53","0","0","0","1","0","0","0","0","0","0","0","551","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","27579","633","24","400","100","0.452830188679","53","0","0","1","0","0","0","0","0","0","0","633","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","28315","726","25","400","100","0.471698113208","53","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","726"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","29074","727","26","400","100","0.490566037736","53","0","0","0","0","1","0","0","0","0","0","0","0","727","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","29818","634","27","400","100","0.509433962264","53","0","0","0","0","0","1","0","0","0","0","0","0","0","634","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","30469","477","28","400","100","0.528301886792","53","0","0","0","0","0","0","1","0","0","0","0","0","0","0","477","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","30963","479","29","400","100","0.547169811321","53","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","479"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","31459","481","30","400","100","0.566037735849","53","0","0","0","0","1","0","0","0","0","0","0","0","481","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","32043","207","31","400","100","0.584905660377","53","0","1","0","0","0","0","0","0","0","207","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","32266","1517","32","400","100","0.603773584906","53","0","0","1","0","0","0","0","0","0","0","1517","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","34422","485","33","400","100","0.622641509434","53","0","0","0","0","0","1","0","0","0","0","0","0","0","485","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","34927","406","34","400","100","0.641509433962","53","0","0","0","0","0","0","1","0","0","0","0","0","0","0","406","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","35539","357","35","400","100","0.660377358491","53","0","0","0","0","1","0","0","0","0","0","0","0","357","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","36000","487","36","400","100","0.679245283019","53","0","0","0","0","0","1","0","0","0","0","0","0","0","487","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","36487","398","37","400","100","0.698113207547","53","0","0","0","0","0","0","1","0","0","0","0","0","0","0","398","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","36903","468","38","400","100","0.716981132075","53","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","468"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","37389","645","39","400","100","0.735849056604","53","0","0","0","0","1","0","0","0","0","0","0","0","645","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","39871","498","40","400","100","0.754716981132","53","0","0","0","0","1","0","0","0","0","0","0","0","498","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_a1","40385","382","41","400","100","0.77358490566","53","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","382"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","41077","411","42","400","100","0.792452830189","53","0","0","0","0","0","1","0","0","0","0","0","0","0","411","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","48639","622","43","400","100","0.811320754717","53","0","1","0","0","0","0","0","0","0","622","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","49261","457","44","400","100","0.830188679245","53","1","0","0","0","0","0","0","0","457","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","49735","536","45","400","100","0.849056603774","53","0","0","0","1","0","0","0","0","0","0","0","536","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b1","50271","584","46","400","100","0.867924528302","53","0","0","1","0","0","0","0","0","0","0","584","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","50855","278","47","400","100","0.88679245283","53","0","0","0","1","0","0","0","0","0","0","0","278","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","51149","297","48","400","100","0.905660377358","53","1","0","0","0","0","0","0","0","297","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","51462","789","49","400","100","0.924528301887","53","0","1","0","0","0","0","0","0","0","789","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","52269","1858","50","400","100","0.943396226415","53","1","0","0","0","0","0","0","0","1858","0","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b1","54127","327","51","400","100","0.962264150943","53","0","0","0","1","0","0","0","0","0","0","0","327","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","p_b2","54471","429","52","400","100","0.981132075472","53","0","1","0","0","0","0","0","0","0","429","0","0","0","0","0","0"
"11","ls2","S35","195.169.169.136","35","","2016-07-15 18:42:22","mouseout","0_2_1","1_0_2_4_3","0_0","o_b2","54916","584","53","400","100","1","53","1","0","0","0","0","0","0","0","584","0","0","0","0","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","7806","866","1","500","1","0.027027027027","37","0","0","0","0","0","1","0","0","0","0","0","0","0","866","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","8689","1689","2","500","1","0.0540540540541","37","0","0","0","0","1","0","0","0","0","0","0","0","1689","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","10394","840","3","500","1","0.0810810810811","37","0","0","0","0","0","1","0","0","0","0","0","0","0","840","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a1","11284","2047","4","500","1","0.108108108108","37","0","0","0","0","1","0","0","0","0","0","0","0","2047","0","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","p_a2","13349","1073","5","500","1","0.135135135135","37","0","0","0","0","0","1","0","0","0","0","0","0","0","1073","0","0"
"27","ls2","S51","50.197.23.85","51","","2016-07-15 20:15:52","mouseout","0_2_1","1_0_2_4_3","0_0","o_a2","14456","1030","6","500","1","0.162162162162","37","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1030","0"
