"id","expname","subject","ip","condnum","choice","submitted","event","roword","colord","evttype","boxname","boxin","boxtime","counter","mlchoice","relcount","maxcount","f_brand_1","f_chol_1","f_brand_2","f_chol_2","f_pro_1","f_pro_2","f_sod_2","f_sod_1","f_carb_1","f_carb_2","f_pic_1","f_pic_2","f_fat_1","f_fat_2","f_choiceB","f_choiceA","t_brand_1","t_chol_1","t_brand_2","t_chol_2","t_pro_1","t_pro_2","t_sod_2","t_sod_1","t_carb_1","t_carb_2","t_pic_1","t_pic_2","t_fat_1","t_fat_2","t_choiceB","t_choiceA"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","pic_2","36487","1623","16","choiceB","0.666666666667","24","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1623","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","pic_1","38192","679","17","choiceB","0.708333333333","24","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","679","0","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","sod_1","38953","1120","18","choiceB","0.75","24","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1120","0","0","0","0","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","sod_2","40104","730","19","choiceB","0.791666666667","24","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","730","0","0","0","0","0","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","sod_1","40885","893","20","choiceB","0.833333333333","24","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","893","0","0","0","0","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","carb_1","41984","1448","21","choiceB","0.875","24","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1448","0","0","0","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","carb_2","43504","2486","22","choiceB","0.916666666667","24","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2486","0","0","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","mouseout","0_1_2_4_6_7_3_5","0_2_1","0_0","carb_1","46473","1531","23","choiceB","0.958333333333","24","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1531","0","0","0","0","0","0","0"
"114","food2","S81","186.222.4.227","81","choiceB","2016-07-16 02:53:18","onclick","0_1_2_4_6_7_3_5","0_2_1","0_0","choiceB","48291","874","24","choiceB","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","874","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","brand_1","651","2649","1","choiceA","0.0333333333333","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","brand_2","3705","1056","2","choiceA","0.0666666666667","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1056","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","brand_1","4762","1094","3","choiceA","0.1","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","brand_2","5856","1071","4","choiceA","0.133333333333","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1071","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","chol_2","6928","314","5","choiceA","0.166666666667","30","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","314","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pro_2","7260","453","6","choiceA","0.2","30","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","453","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pro_1","7713","485","7","choiceA","0.233333333333","30","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","485","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pro_2","8198","916","8","choiceA","0.266666666667","30","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","916","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pic_2","9115","797","9","choiceA","0.3","30","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","797","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pic_1","9912","874","10","choiceA","0.333333333333","30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","874","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pic_2","10804","555","11","choiceA","0.366666666667","30","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","555","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","sod_2","11359","583","12","choiceA","0.4","30","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","583","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","sod_1","11942","446","13","choiceA","0.433333333333","30","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","446","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","sod_2","12388","428","14","choiceA","0.466666666667","30","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","428","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","carb_2","12817","472","15","choiceA","0.5","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","472","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","carb_1","13289","620","16","choiceA","0.533333333333","30","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","620","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","carb_2","13909","681","17","choiceA","0.566666666667","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","681","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","carb_1","14591","296","18","choiceA","0.6","30","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","296","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","carb_2","14887","233","19","choiceA","0.633333333333","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","fat_2","15124","575","20","choiceA","0.666666666667","30","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","575","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","fat_1","15717","600","21","choiceA","0.7","30","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","sod_2","16741","208","22","choiceA","0.733333333333","30","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pro_2","17037","515","23","choiceA","0.766666666667","30","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","515","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","chol_2","17553","446","24","choiceA","0.8","30","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","446","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","brand_2","18017","406","25","choiceA","0.833333333333","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","406","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","brand_1","18423","411","26","choiceA","0.866666666667","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","brand_2","18834","904","27","choiceA","0.9","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","904","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","pic_2","19808","743","28","choiceA","0.933333333333","30","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","743","0","0","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","mouseout","0_1_2_4_7_3_5_6","0_2_1","0_0","fat_2","20638","379","29","choiceA","0.966666666667","30","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","379","0","0"
"125","food2","S85","172.124.186.122","85","choiceA","2016-07-16 07:01:02","onclick","0_1_2_4_7_3_5_6","0_2_1","0_0","choiceA","21314","342","30","choiceA","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","342"
